digest,model,family,size,params_m,align,protocol,stream,view,axis,cell,theta_lo,theta_hi,tilt,n_frames,n_px_mean,AbsRel,SqRel,RMSE,RMSElog,log10,delta1,delta2,delta3,scale_ratio,raw_scale_ratio,gt_median,gt_std,gt_spread,pen
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.145118,0.060817,0.392738,0.325934,0.070352,0.847082,0.938391,0.964508,0.949668,2.021991,1.644695,1.088812,0.984485,2.1098
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.047054,0.026190,0.301739,0.106520,0.020666,0.968180,0.987691,0.994672,0.991459,2.340445,2.956417,0.639849,0.286065,1.6642
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,10-20,10.0,20.0,,300,25837,0.046898,0.022811,0.275632,0.101536,0.020349,0.968630,0.988865,0.995684,0.988348,2.324004,2.792892,1.014755,0.597736,1.6642
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,20-30,20.0,30.0,,300,51155,0.046163,0.019257,0.248443,0.098917,0.019694,0.970792,0.990045,0.995689,0.988968,2.311780,2.584882,1.171168,0.709956,1.6642
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,30-40,30.0,40.0,,300,94542,0.056691,0.023724,0.264607,0.120696,0.023639,0.957839,0.983185,0.992912,0.989767,2.294410,2.282202,1.211766,0.814229,1.6642
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,40-50,40.0,50.0,,300,85817,0.065208,0.027287,0.302939,0.147942,0.028235,0.945536,0.977292,0.988927,0.994198,2.279947,1.979888,1.173882,0.897575,1.6642
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,real,rect,theta,50-55,50.0,55.0,,300,2940,0.078307,0.032989,0.308630,0.184756,0.034877,0.928035,0.968417,0.982616,1.001364,2.270932,2.012458,1.050907,0.734966,1.6642
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,0-10,0.0,10.0,,300,4938,0.064454,0.037332,0.317108,0.107708,0.027169,0.972161,0.991022,0.996375,1.008627,2.803838,2.954797,0.640788,0.287607,2.1486
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,10-20,10.0,20.0,,300,16010,0.067216,0.033964,0.316170,0.121655,0.029229,0.967082,0.988148,0.994768,1.010681,2.767082,2.792758,1.014439,0.597307,2.1486
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,20-30,20.0,30.0,,300,29929,0.070157,0.031864,0.297503,0.136729,0.030982,0.955918,0.985881,0.993417,1.014817,2.719962,2.586297,1.170639,0.709415,2.1486
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,30-40,30.0,40.0,,300,47583,0.081160,0.033305,0.286005,0.165309,0.036247,0.927259,0.974756,0.989538,1.008467,2.630178,2.289225,1.211798,0.811745,2.1486
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,40-50,40.0,50.0,,300,67828,0.102387,0.038776,0.291064,0.218918,0.046898,0.901742,0.957993,0.980191,0.987769,2.490718,1.929725,1.171937,0.905390,2.1486
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,fisheye,theta,50-55,50.0,55.0,,300,36246,0.138489,0.057503,0.349754,0.285561,0.063951,0.859699,0.940996,0.968869,0.959325,2.351911,1.644695,1.088812,0.984485,2.1486
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,0-10,0.0,10.0,,300,7916,0.038400,0.028318,0.272928,0.090368,0.015958,0.981319,0.991612,0.996203,0.994241,2.672760,2.956417,0.639849,0.286065,1.7748
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,10-20,10.0,20.0,,300,25837,0.039297,0.025289,0.266489,0.093502,0.016595,0.976943,0.990489,0.995548,0.994798,2.662612,2.792892,1.014755,0.597736,1.7748
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,20-30,20.0,30.0,,300,51155,0.042028,0.023797,0.250710,0.100832,0.017645,0.974533,0.989543,0.994369,0.997346,2.659694,2.584882,1.171168,0.709956,1.7748
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,30-40,30.0,40.0,,300,94542,0.052014,0.024807,0.245104,0.121151,0.021392,0.963754,0.984855,0.992019,0.998274,2.650154,2.282202,1.211766,0.814229,1.7748
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,40-50,40.0,50.0,,300,85817,0.059028,0.023848,0.236194,0.135132,0.024467,0.954909,0.981741,0.991117,0.999937,2.636074,1.979888,1.173882,0.897575,1.7748
601fcb22767e,da3_large,Depth-Anything-3,Large,410.94,scale_shift,radial,synthetic,rect,theta,50-55,50.0,55.0,,300,2940,0.068155,0.022671,0.211888,0.139329,0.028041,0.946030,0.978647,0.988615,1.001001,2.623673,2.012458,1.050907,0.734966,1.7748
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,0-10,0.0,10.0,,300,4938,0.105226,0.068071,0.441473,0.166603,0.043172,0.896254,0.964908,0.987907,1.010450,2.505031,2.954797,0.640788,0.287607,1.6712
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,10-20,10.0,20.0,,300,16010,0.115168,0.067960,0.417549,0.178741,0.046349,0.881892,0.957536,0.987289,1.003853,2.459220,2.792758,1.014439,0.597307,1.6712
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,20-30,20.0,30.0,,300,29929,0.112454,0.057222,0.385115,0.176124,0.045373,0.879545,0.962132,0.989493,1.001357,2.397661,2.586297,1.170639,0.709415,1.6712
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,30-40,30.0,40.0,,300,47583,0.115180,0.052565,0.364620,0.190533,0.047354,0.876480,0.961869,0.986694,0.994157,2.304174,2.289225,1.211798,0.811745,1.6712
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,40-50,40.0,50.0,,300,67828,0.137589,0.060666,0.388496,0.249872,0.060305,0.839381,0.938756,0.973017,0.984255,2.166357,1.929725,1.171937,0.905390,1.6712
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,fisheye,theta,50-55,50.0,55.0,,300,36246,0.175857,0.083754,0.446114,0.325689,0.080478,0.776829,0.910450,0.954641,0.967204,2.028720,1.644695,1.088812,0.984485,1.6712
601fcb22767e,da3_small,Depth-Anything-3,Small,34.30,scale_shift,radial,real,rect,theta,0-10,0.0,10.0,,300,7916,0.091732,0.058465,0.429209,0.153859,0.037951,0.904922,0.967723,0.992543,0.998916,2.384874,2.956417,0.639849,0.286065,1.4847
